,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
1009,122.32588999999999,219.761337,120.920341,223.850006,170.312149,220.77999900000003,42.639675,85.39415,153.610001,,234.78253199999997,266.650696,204.505417,113.432404,48.638813,144.498398,119.050377,50.90913,207.283066,166.563004,75.46476700000001,213.579712,134.539291,134.96533200000002,131.000504,342.626099,208.896805,58.699496999999994,38.374439,148.218597
1010,122.186745,220.10082999999997,121.701241,237.19999700000002,171.056595,220.97000099999997,42.853409,85.32764399999999,153.240005,,232.628845,263.739258,204.721725,112.513084,49.701263,145.337265,118.269966,51.563686,207.92201200000002,166.543625,75.114326,212.45910600000002,135.908707,133.97036699999998,132.026703,343.730225,206.77981599999998,59.063023,41.244816,147.01724199999998
1011,121.500969,222.33181800000003,123.599121,232.710007,178.48147600000001,225.86000099999998,43.115715,88.634323,154.139999,,236.68925499999997,259.657379,209.106796,115.78078500000001,50.675990999999996,146.57603500000002,119.343025,52.609035,207.1651,167.154236,75.56620799999999,212.57811,136.410843,134.09716799999998,133.07243300000002,346.164001,211.381546,58.88126,41.813114,146.633224
1012,122.99179099999999,219.65463300000002,122.51179499999999,238.169998,175.053116,227.69999700000002,43.086566999999995,86.23983,153.679993,,235.57289100000003,258.329529,207.553345,113.50522600000001,48.931232,145.307983,118.894287,51.768852,205.346481,164.915298,76.091881,212.508667,137.96199,134.302017,130.863678,344.15560899999997,211.35171499999998,58.689926,40.869164000000005,145.845459
1013,123.61791200000002,222.069885,122.096626,236.57000699999998,175.18043500000002,227.86000099999998,43.105999,86.980988,153.720001,,235.95817599999998,257.424622,208.50705,114.424553,49.408844,147.824554,119.011353,51.954475,204.85495,167.154236,76.709755,214.214386,138.32986499999998,134.662949,132.192841,344.15560899999997,211.47099300000002,58.785599,40.445351,147.164963
1014,121.03384399999999,222.952606,120.28772,232.059998,176.385269,220.57000699999998,43.416885,85.93576,154.429993,,239.89018199999998,261.221252,208.674194,115.4076,48.804512,149.336456,118.084625,52.101017,205.149857,169.897171,76.97719599999999,210.039398,138.001755,133.06317099999998,132.68460100000001,340.742401,208.300476,58.795162,40.23344,146.00299099999998
1015,122.484909,221.31332400000002,120.43598899999999,234.42999300000002,175.190247,222.919998,43.057426,88.700829,154.690002,,241.45108,260.463898,208.40872199999998,113.74188999999998,48.989712,148.50735500000002,117.32373,51.827469,204.510895,168.152557,76.534531,208.770035,136.79863,132.185257,134.45491,336.033051,206.342499,57.886348999999996,40.117855,145.32106000000002
1016,121.65999599999999,220.576111,118.844551,230.330002,175.621216,222.419998,43.057426,87.84565699999999,175.720001,,237.094315,260.20816,211.024033,113.113831,48.473106,149.19013999999999,116.631119,52.120556,204.235641,168.666245,76.506866,211.487244,136.629593,133.160721,132.72393799999998,333.48053,204.980865,57.733288,40.002266,145.281525
1017,121.03384399999999,222.57431,116.00761399999999,228.61999500000002,174.406601,221.270004,42.979702,84.985573,169.300003,,234.92085299999997,261.221252,208.29075600000002,112.44025400000001,49.194404999999996,145.40553300000002,115.40199299999999,52.0424,208.325089,167.755142,74.657166,212.419434,135.505997,132.516922,131.77976999999998,332.550568,205.98468,57.379332999999995,39.954105,143.947311
1018,127.09648100000001,223.612198,117.727562,229.5,178.021103,220.149994,43.44603,84.91905200000001,173.940002,,239.50486800000002,263.581879,210.571762,114.62480900000001,49.389343,146.86866799999999,117.372505,52.599262,211.21519500000002,169.305923,74.80589300000001,212.350021,138.598343,133.297302,134.99581899999998,336.052856,207.087921,57.924618,39.809631,143.878143
1019,127.026901,221.5849,117.628716,225.86999500000002,175.82692,223.61999500000002,43.44603,84.27291899999999,173.119995,,240.82870499999999,265.16546600000004,206.776611,114.27892299999999,49.827976,145.990768,117.713936,51.837238,210.173187,170.013489,74.201714,217.45719900000003,137.554306,133.902084,135.172867,335.726379,206.998474,57.312369999999994,38.952366,143.729874
1020,127.911446,224.300888,117.60895500000001,221.24000499999997,175.503677,225.919998,43.543178999999995,84.006874,173.550003,,241.48074300000002,269.47357200000005,208.37922700000001,114.27892299999999,49.369862,149.843658,116.738426,52.0424,210.61555499999997,171.215317,74.192421,217.596054,139.702042,134.858032,135.753128,338.031525,209.89070099999998,57.408028,39.376183000000005,144.39205900000002
1021,125.88395700000001,221.633408,116.155891,219.75,177.25706499999998,227.42999300000002,44.145519,82.847626,172.889999,,239.208511,266.011353,206.511139,114.551994,46.260479,150.711807,116.162888,52.501571999999996,211.431473,170.992401,73.922859,216.772934,136.500336,135.628647,136.569443,334.776581,210.01989700000001,57.838519999999995,39.193172,144.24379
1022,127.444328,220.488815,115.06856499999999,219.309998,176.473419,226.47000099999997,43.601475,81.802406,170.690002,,253.879333,266.54247999999995,207.120743,112.312836,45.188286,149.258423,120.52338400000001,51.593002,208.07931499999998,170.255783,73.699791,220.739685,143.202057,134.145966,135.87115500000002,332.50106800000003,207.733948,56.91058,39.173901,144.26358000000002
1023,131.071976,214.358475,113.229996,218.77999900000003,172.96669,231.169998,43.416885,80.158562,170.449997,,247.07243300000002,265.608093,204.446442,112.513084,45.003082,148.96580500000002,118.689438,51.544146999999995,208.325089,169.402863,73.82061800000001,222.07847599999997,141.640976,133.19975300000002,134.228699,331.442474,204.58331299999998,56.432258999999995,37.825404999999996,142.514252
1024,130.157608,216.249954,115.602341,219.690002,174.769028,227.42999300000002,43.115715,81.422333,173.550003,,253.35572799999997,265.38183599999996,206.46199,112.77703899999999,45.392975,148.20498700000002,122.006149,51.856781,208.42338600000002,168.637177,74.136658,219.18273900000003,140.95488,132.99488799999997,135.67443799999998,333.994995,204.0466,56.403560999999996,38.403339,141.545715
1025,131.16142299999998,216.240234,115.99773400000001,217.149994,175.885696,225.77999900000003,43.271159999999995,81.080261,173.729996,,253.06921400000002,266.473633,206.009705,113.496124,45.880337,148.721954,121.469604,52.208481,207.80406200000002,169.15086399999998,74.489861,220.898361,140.795807,134.341034,136.20553600000002,337.16095,207.425842,56.288765000000005,38.162533,141.822449
